global_schedule_index,segment,scenario_id,realisation,source_key_hex,arm,mean_loss_2000,adaptation_apw_total,construction_apw_total,prediction_time_ns_total,state_snapshot_bytes,provenance_event_bytes,provenance_event_count,total_apw,process_cpu_ns_total,elapsed_ns_total,process_cpu_seconds,elapsed_seconds,prediction_ns_per_prediction,peak_rss_bytes,peak_rss_mib,state_snapshot_mib,provenance_mib
1024,R6,OBLIQUE-RECURRENT-SEVERE,64,4c770aa345c6d22c,PERSIST,0.33725000000000005,65312520.0,0.0,948686.5,3854271.5,317073662.0,499785.5,65312520.0,10642825000.0,9475188695.5,10.642825,9.4751886955,474.34325,530202624.0,505.640625,3.675719738006592,302.38500785827637
1024,R6,OBLIQUE-RECURRENT-SEVERE,64,4c770aa345c6d22c,POPULATION-RESEED,0.3365,65312520.0,4991.0,857127.0,3812403.5,371047691.5,505618.5,65317511.0,10281756500.0,9249544886.0,10.2817565,9.249544886,428.5635,588943360.0,561.66015625,3.635791301727295,353.85865354537964
1025,R6,OBLIQUE-RECURRENT-SEVERE,65,ea8d240a668d37fa,CHAMPION-RESEED,0.33,65312520.0,34.0,852485.0,3968613.5,392010045.0,544073.5,65312554.0,10451449000.0,9291350647.0,10.451449,9.291350647,426.2425,477677568.0,455.548828125,3.7847647666931152,373.8499116897583
1025,R6,OBLIQUE-RECURRENT-SEVERE,65,ea8d240a668d37fa,PERSIST,0.32,65312520.0,0.0,948482.5,3837679.5,321559557.5,502866.0,65312520.0,9954890500.0,8824535236.0,9.9548905,8.824535236,474.24125,448737280.0,427.94921875,3.6598963737487793,306.66309118270874
1025,R6,OBLIQUE-RECURRENT-SEVERE,65,ea8d240a668d37fa,POPULATION-RESEED,0.33625000000000005,65312520.0,5112.0,819150.0,4344600.0,393037771.0,534384.5,65317632.0,10449869500.0,9373767567.5,10.4498695,9.3737675675,409.575,478404608.0,456.2421875,4.143333435058594,374.83002758026123
1026,R6,OBLIQUE-RECURRENT-SEVERE,66,e5f87615f17cff95,CHAMPION-RESEED,0.31725,65312520.0,28.0,952974.5,4543975.5,358926241.5,498294.5,65312548.0,9791828000.0,8978842166.5,9.791828,8.9788421665,476.48725,519170048.0,495.119140625,4.333472728729248,342.2987380027771
1026,R6,OBLIQUE-RECURRENT-SEVERE,66,e5f87615f17cff95,PERSIST,0.31875,65312520.0,0.0,881929.0,4215055.0,308985213.5,489245.0,65312520.0,9052000500.0,8294739057.0,9.0520005,8.294739057,440.9645,500533248.0,477.345703125,4.019789695739746,294.6712622642517
1026,R6,OBLIQUE-RECURRENT-SEVERE,66,e5f87615f17cff95,POPULATION-RESEED,0.3045,65312520.0,4880.0,954898.5,5481306.0,395018386.5,533445.0,65317400.0,10457433000.0,9471870311.0,10.457433,9.471870311,477.44925,530739200.0,506.15234375,5.227380752563477,376.71888971328735
1027,R6,OBLIQUE-RECURRENT-SEVERE,67,a26eb6bf1186ce8b,CHAMPION-RESEED,0.33975,65312520.0,26.0,874027.5,4268158.0,322873835.0,453284.5,65312546.0,9162583000.0,8329862991.0,9.162583,8.329862991,437.01375,448335872.0,427.56640625,4.070432662963867,307.91648387908936
1027,R6,OBLIQUE-RECURRENT-SEVERE,67,a26eb6bf1186ce8b,PERSIST,0.32975,65312520.0,0.0,913626.5,3347786.0,288017124.0,450182.5,65312520.0,9361015500.0,8567120446.0,9.3610155,8.567120446,456.81325,439793664.0,419.419921875,3.192697525024414,274.67453384399414
1027,R6,OBLIQUE-RECURRENT-SEVERE,67,a26eb6bf1186ce8b,POPULATION-RESEED,0.34075,65312520.0,3898.0,833708.0,3768645.0,318751216.0,436557.5,65316418.0,8880129000.0,8144593142.5,8.880129,8.1445931425,416.854,458092544.0,436.87109375,3.594059944152832,303.98484802246094
1028,R6,OBLIQUE-RECURRENT-SEVERE,68,bdfba0c9508f5d85,CHAMPION-RESEED,0.3105,65312520.0,34.0,841840.5,4669614.0,408947688.0,564649.5,65312554.0,9106479000.0,8427693499.5,9.106479,8.4276934995,420.92025,426067968.0,406.330078125,4.453290939331055,390.0029067993164
1028,R6,OBLIQUE-RECURRENT-SEVERE,68,bdfba0c9508f5d85,PERSIST,0.3195,65312520.0,0.0,804552.0,4035003.5,305880742.0,481101.5,65312520.0,8055001000.0,7468793659.5,8.055001,7.4687936595,402.276,411453440.0,392.392578125,3.848079204559326,291.7106075286865
1028,R6,OBLIQUE-RECURRENT-SEVERE,68,bdfba0c9508f5d85,POPULATION-RESEED,0.315,65312520.0,4944.0,756070.0,3909672.5,342251938.5,467279.0,65317464.0,8137900000.0,7586069542.5,8.1379,7.5860695425,378.035,438603776.0,418.28515625,3.7285542488098145,326.3968834877014
1029,R6,OBLIQUE-RECURRENT-SEVERE,69,d11e452dcfaae758,CHAMPION-RESEED,0.32275,65312520.0,31.0,746424.5,4483319.5,362080262.0,503234.5,65312551.0,8472003500.0,7861757878.0,8.4720035,7.861757878,373.21225,444346368.0,423.76171875,4.2756266593933105,345.3066463470459
1029,R6,OBLIQUE-RECURRENT-SEVERE,69,d11e452dcfaae758,PERSIST,0.314,65312520.0,0.0,842719.0,2836785.0,259742238.5,412072.5,65312520.0,7417964500.0,6922878971.0,7.4179645,6.922878971,421.3595,420222976.0,400.755859375,2.705368995666504,247.70950174331665
1029,R6,OBLIQUE-RECURRENT-SEVERE,69,d11e452dcfaae758,POPULATION-RESEED,0.31074999999999997,65312520.0,4821.0,773699.0,5065108.5,385542773.5,521160.0,65317341.0,8831151000.0,8215932614.0,8.831151,8.215932614,386.8495,449130496.0,428.32421875,4.830463886260986,367.6822409629822
1030,R6,OBLIQUE-RECURRENT-SEVERE,70,7395299c7c620eae,CHAMPION-RESEED,0.307,65312520.0,27.0,809285.0,3374709.0,322560793.5,452999.0,65312547.0,8185275000.0,7399332418.5,8.185275,7.3993324185,404.6425,425709568.0,405.98828125,3.2183732986450195,307.61794424057007
1030,R6,OBLIQUE-RECURRENT-SEVERE,70,7395299c7c620eae,PERSIST,0.315,65312520.0,0.0,4942365.0,4648916.0,325350606.0,505448.0,65312520.0,8908342500.0,7994744651.5,8.9083425,7.9947446515,2471.1825,417720320.0,398.369140625,4.433551788330078,310.2785167694092
1030,R6,OBLIQUE-RECURRENT-SEVERE,70,7395299c7c620eae,POPULATION-RESEED,0.31325000000000003,65312520.0,3709.0,759432.5,4140718.0,333509885.5,455892.5,65316229.0,8592115500.0,7740050344.5,8.5921155,7.7400503445,379.71625,428863488.0,408.99609375,3.9488964080810547,318.0598120689392
1031,R6,OBLIQUE-RECURRENT-SEVERE,71,71ff402109c56be1,CHAMPION-RESEED,0.3275,65312520.0,25.0,862284.0,4164068.5,338040615.0,474430.0,65312545.0,9427829500.0,8686954209.0,9.4278295,8.686954209,431.142,449411072.0,428.591796875,3.971165180206299,322.38065242767334
1031,R6,OBLIQUE-RECURRENT-SEVERE,71,71ff402109c56be1,PERSIST,0.33175,65312520.0,0.0,886194.0,3306818.0,296461717.5,467004.0,65312520.0,9644820000.0,8686249328.0,9.64482,8.686249328,443.097,425709568.0,405.98828125,3.153627395629883,282.7279257774353
1031,R6,OBLIQUE-RECURRENT-SEVERE,71,71ff402109c56be1,POPULATION-RESEED,0.33899999999999997,65312520.0,4281.0,833538.5,3682895.0,309446299.5,428793.5,65316801.0,8860490500.0,8096905354.5,8.8604905,8.0969053545,416.76925,462471168.0,441.046875,3.512282371520996,295.1109881401062
1032,R6,OBLIQUE-RECURRENT-SEVERE,72,6410de98b56be36d,CHAMPION-RESEED,0.33375,65312520.0,48.0,877366.5,4098177.0,374977020.0,519323.5,65312568.0,10443294500.0,9237644571.0,10.4432945,9.237644571,438.68325,504997888.0,481.603515625,3.9083261489868164,357.60595321655273
1032,R6,OBLIQUE-RECURRENT-SEVERE,72,6410de98b56be36d,PERSIST,0.3435,65312520.0,0.0,993779.5,3616167.5,362018734.0,564448.5,65312520.0,11796671000.0,10294676992.0,11.796671,10.294676992,496.88975,482013184.0,459.68359375,3.448646068572998,345.24796867370605
1032,R6,OBLIQUE-RECURRENT-SEVERE,72,6410de98b56be36d,POPULATION-RESEED,0.33175,65312520.0,6478.0,897337.0,2986400.5,398656374.5,540555.5,65318998.0,11077724000.0,9743417055.5,11.077724,9.7434170555,448.6685,553965568.0,528.302734375,2.848053455352783,380.1883454322815
1033,R6,OBLIQUE-RECURRENT-SEVERE,73,cc34f1decba7a206,CHAMPION-RESEED,0.33825000000000005,65312520.0,32.0,858128.5,4414203.0,372051102.0,516919.5,65312552.0,10568179500.0,9350462316.0,10.5681795,9.350462316,429.06425,469456896.0,447.708984375,4.209712028503418,354.815580368042
1033,R6,OBLIQUE-RECURRENT-SEVERE,73,cc34f1decba7a206,PERSIST,0.33625,65312520.0,0.0,948900.0,4550600.0,378429227.5,590705.0,65312520.0,12022510000.0,10486973802.0,12.02251,10.486973802,474.45,447637504.0,426.900390625,4.339790344238281,360.89823484420776
1033,R6,OBLIQUE-RECURRENT-SEVERE,73,cc34f1decba7a206,POPULATION-RESEED,0.33075,65312520.0,5625.0,806883.5,4970270.5,419579520.0,566680.0,65318145.0,11466032500.0,10075419361.5,11.4660325,10.0754193615,403.44175,469813248.0,448.048828125,4.74001932144165,400.1422119140625
1034,R6,OBLIQUE-RECURRENT-SEVERE,74,c7942ef85e488543,CHAMPION-RESEED,0.34075,65312520.0,41.0,857434.0,3286474.0,395934068.5,549194.0,65312561.0,10915913000.0,9634961928.5,10.915913,9.6349619285,428.717,441980928.0,421.505859375,3.134225845336914,377.59215211868286
1034,R6,OBLIQUE-RECURRENT-SEVERE,74,c7942ef85e488543,PERSIST,0.32899999999999996,65312520.0,0.0,847291.0,3661229.0,309516680.0,489479.0,65312520.0,10150001000.0,8944810368.5,10.150001,8.9448103685,423.6455,431831040.0,411.826171875,3.4916200637817383,295.17810821533203
1034,R6,OBLIQUE-RECURRENT-SEVERE,74,c7942ef85e488543,POPULATION-RESEED,0.3365,65312520.0,5523.0,857096.5,4892299.0,376177005.0,511276.5,65318043.0,10436928500.0,9230464587.5,10.4369285,9.2304645875,428.54825,462235648.0,440.822265625,4.6656599044799805,358.7503480911255
1035,R6,OBLIQUE-RECURRENT-SEVERE,75,4ef691819e142d86,CHAMPION-RESEED,0.3125,65312519.5,23.0,898923.5,3425440.5,305058600.0,430802.5,65312542.5,8460750500.0,7775456504.0,8.4607505,7.775456504,449.46175,376334336.0,358.900390625,3.266754627227783,290.92655181884766
1035,R6,OBLIQUE-RECURRENT-SEVERE,75,4ef691819e142d86,PERSIST,0.31775,65312520.0,0.0,977508.0,3310812.5,274397598.0,433012.0,65312520.0,8772547000.0,8085353959.0,8.772547,8.085353959,488.754,370282496.0,353.12890625,3.1574368476867676,261.685941696167
1035,R6,OBLIQUE-RECURRENT-SEVERE,75,4ef691819e142d86,POPULATION-RESEED,0.31275,65312520.0,3685.0,958023.0,3418345.5,340659893.0,467082.0,65316205.0,9299110000.0,8499324893.0,9.29911,8.499324893,479.0115,382328832.0,364.6171875,3.259988307952881,324.87859058380127
1036,R6,OBLIQUE-RECURRENT-SEVERE,76,9fb9b86afbd287bb,CHAMPION-RESEED,0.325,65312520.0,38.0,856211.5,4547994.5,358263302.5,499306.5,65312558.0,10065188000.0,8970148801.5,10.065188,8.9701488015,428.10575,459063296.0,437.796875,4.337305545806885,341.66651010513306
1036,R6,OBLIQUE-RECURRENT-SEVERE,76,9fb9b86afbd287bb,PERSIST,0.31925000000000003,65312520.0,0.0,924141.5,4844368.5,351158239.5,547509.5,65312520.0,11036911500.0,9662959687.5,11.0369115,9.6629596875,462.07075,439058432.0,418.71875,4.619949817657471,334.8905940055847
1036,R6,OBLIQUE-RECURRENT-SEVERE,76,9fb9b86afbd287bb,POPULATION-RESEED,0.32575,65312520.0,5273.0,839871.5,5418824.5,431610043.5,581690.5,65317793.0,11544658500.0,10134536220.0,11.5446585,10.13453622,419.93575,471224320.0,449.39453125,5.1677937507629395,411.6154131889343
1037,R6,OBLIQUE-RECURRENT-SEVERE,77,b6b696eb8926b4c7,CHAMPION-RESEED,0.33725000000000005,65312520.0,37.0,883758.5,4284579.5,393862809.5,543434.0,65312557.0,10549839000.0,9283929063.5,10.549839,9.2839290635,441.87925,534560768.0,509.796875,4.086093425750732,375.61684560775757
1037,R6,OBLIQUE-RECURRENT-SEVERE,77,b6b696eb8926b4c7,PERSIST,0.33699999999999997,65312520.0,0.0,903905.0,4613285.5,355079628.0,556443.5,65312520.0,11040681000.0,9679427827.5,11.040681,9.6794278275,451.9525,519835648.0,495.75390625,4.399571895599365,338.63032150268555
1037,R6,OBLIQUE-RECURRENT-SEVERE,77,b6b696eb8926b4c7,POPULATION-RESEED,0.33675,65312520.0,4751.0,825011.0,4859165.0,398426740.5,539777.0,65317271.0,10531140000.0,9266375343.5,10.53114,9.2663753435,412.5055,534560768.0,509.796875,4.634060859680176,379.96934938430786
1038,R6,OBLIQUE-RECURRENT-SEVERE,78,6c9bfac5f2c228a6,CHAMPION-RESEED,0.33775,65312520.0,24.0,817989.0,3715328.5,329373786.0,464345.0,65312544.0,9029714000.0,8215192967.5,9.029714,8.2151929675,408.9945,408387584.0,389.46875,3.543213367462158,314.1153202056885
1038,R6,OBLIQUE-RECURRENT-SEVERE,78,6c9bfac5f2c228a6,PERSIST,0.33275,65312520.0,0.0,875529.5,3383275.0,295854012.0,463537.0,65312520.0,8988807000.0,8203398277.5,8.988807,8.2033982775,437.76475,399910912.0,381.384765625,3.2265424728393555,282.1483726501465
1038,R6,OBLIQUE-RECURRENT-SEVERE,78,6c9bfac5f2c228a6,POPULATION-RESEED,0.32475,65312520.0,4243.0,832935.0,3623531.5,323295030.0,442758.5,65316763.0,8775471000.0,8056394201.5,8.775471,8.0563942015,416.4675,410482688.0,391.466796875,3.4556689262390137,308.3181667327881
1039,R6,OBLIQUE-RECURRENT-SEVERE,79,05d4b7406939f354,CHAMPION-RESEED,0.33175,65312520.0,40.0,816045.5,3615387.0,419862657.5,580068.0,65312560.0,9519924500.0,8748044181.0,9.5199245,8.748044181,408.02275,481329152.0,459.03125,3.447901725769043,400.412232875824
1039,R6,OBLIQUE-RECURRENT-SEVERE,79,05d4b7406939f354,PERSIST,0.34025,65312520.0,0.0,828193.5,3798255.0,316719642.5,498604.0,65312520.0,8919915000.0,8123030050.5,8.919915,8.1230300505,414.09675,457474048.0,436.28125,3.622298240661621,302.0473885536194
1039,R6,OBLIQUE-RECURRENT-SEVERE,79,05d4b7406939f354,POPULATION-RESEED,0.344,65312520.0,5427.0,791499.5,3752986.5,362622966.5,493287.5,65317947.0,8803247000.0,8031244232.5,8.803247,8.0312442325,395.74975,484290560.0,461.85546875,3.5791268348693848,345.824209690094
1040,R6,OBLIQUE-STATIONARY-NONE,0,b3c5311441ea99e7,CHAMPION-RESEED,0.25925,65312520.0,28.0,751680.5,4170742.0,343926865.0,486787.0,65312548.0,8605084000.0,7851210166.5,8.605084,7.8512101665,375.84025,407328768.0,388.458984375,3.977529525756836,327.99421787261963
1040,R6,OBLIQUE-STATIONARY-NONE,0,b3c5311441ea99e7,PERSIST,0.25625,65312520.0,0.0,822579.0,3246405.5,284915177.5,459794.5,65312520.0,8472342500.0,7660519450.5,8.4723425,7.6605194505,411.2895,399380480.0,380.87890625,3.0960135459899902,271.7162871360779
1040,R6,OBLIQUE-STATIONARY-NONE,0,b3c5311441ea99e7,POPULATION-RESEED,0.26175000000000004,65312520.0,4380.0,792049.0,3661312.0,304919356.0,426051.0,65316900.0,7901723500.0,7247445254.5,7.9017235,7.2474452545,396.0245,423821312.0,404.1875,3.49169921875,290.793758392334
1041,R6,OBLIQUE-STATIONARY-NONE,1,50cb102bb0856683,CHAMPION-RESEED,0.25775000000000003,65312520.0,27.0,809670.5,3911278.0,316684870.0,452584.0,65312547.0,8620281500.0,7946104211.0,8.6202815,7.946104211,404.83525,429359104.0,409.46875,3.7300853729248047,302.01422691345215
1041,R6,OBLIQUE-STATIONARY-NONE,1,50cb102bb0856683,PERSIST,0.2455,65312520.0,0.0,814422.5,3674902.0,306031147.5,496041.5,65312520.0,9421146500.0,8527666778.0,9.4211465,8.527666778,407.21125,426405888.0,406.65234375,3.504659652709961,291.85404539108276
1041,R6,OBLIQUE-STATIONARY-NONE,1,50cb102bb0856683,POPULATION-RESEED,0.25125,65312520.0,4497.0,808273.5,3885060.5,341378933.5,475219.0,65317017.0,9267228000.0,8442708025.5,9.267228,8.4427080255,404.13675,446042112.0,425.37890625,3.705082416534424,325.5643210411072
1042,R6,OBLIQUE-STATIONARY-NONE,2,0f50c6e560e79e6d,CHAMPION-RESEED,0.23325,65312520.0,32.0,842744.5,4170171.5,367017754.5,518738.0,65312552.0,9659875000.0,8775429033.5,9.659875,8.7754290335,421.37225,468592640.0,446.884765625,3.976985454559326,350.0154061317444
1042,R6,OBLIQUE-STATIONARY-NONE,2,0f50c6e560e79e6d,PERSIST,0.23525000000000001,65312520.0,0.0,840891.0,3918998.5,328908911.0,530442.0,65312520.0,9917055000.0,8930546175.5,9.917055,8.9305461755,420.4455,449708032.0,428.875,3.737448215484619,313.6719808578491
1042,R6,OBLIQUE-STATIONARY-NONE,2,0f50c6e560e79e6d,POPULATION-RESEED,0.22975,65312520.0,5498.0,787645.0,5316391.5,434772238.0,594669.0,65318018.0,10764538500.0,9742355060.0,10.7645385,9.74235506,393.8225,482543616.0,460.189453125,5.070106029510498,414.63111686706543
1043,R6,OBLIQUE-STATIONARY-NONE,3,1e0dae469a6fc13e,CHAMPION-RESEED,0.2465,65312520.0,33.0,854397.0,4437657.0,390066936.5,549754.5,65312553.0,10039124500.0,9153415260.0,10.0391245,9.15341526,427.1985,485599232.0,463.103515625,4.23207950592041,371.9968190193176
1043,R6,OBLIQUE-STATIONARY-NONE,3,1e0dae469a6fc13e,PERSIST,0.26275000000000004,65312520.0,0.0,881196.0,4158569.5,323859922.0,524651.5,65312520.0,9894392500.0,8900563395.5,9.8943925,8.9005633955,440.598,463273984.0,441.8125,3.965920925140381,308.85688972473145
1043,R6,OBLIQUE-STATIONARY-NONE,3,1e0dae469a6fc13e,POPULATION-RESEED,0.2555,65312520.0,5335.0,861102.0,4783730.5,401809806.0,552641.5,65317855.0,10428737000.0,9411923362.5,10.428737,9.4119233625,430.551,495833088.0,472.86328125,4.5621209144592285,383.19569206237793
1044,R6,OBLIQUE-STATIONARY-NONE,4,54b79ea3373d62d4,CHAMPION-RESEED,0.24275,65312520.0,35.0,852305.5,4569077.5,407781704.5,572506.5,65312555.0,10444216000.0,9249265432.0,10.444216,9.249265432,426.15275,507928576.0,484.3984375,4.357411861419678,388.89093828201294
1044,R6,OBLIQUE-STATIONARY-NONE,4,54b79ea3373d62d4,PERSIST,0.2415,65312520.0,0.0,852355.0,4772018.5,364076037.0,589389.0,65312520.0,10549292500.0,9364252294.5,10.5492925,9.3642522945,426.1775,498243584.0,475.162109375,4.5509514808654785,347.2099657058716
1044,R6,OBLIQUE-STATIONARY-NONE,4,54b79ea3373d62d4,POPULATION-RESEED,0.247,65312520.0,5493.0,871720.0,5192004.0,430872681.5,588363.5,65318013.0,10666543500.0,9574401320.0,10.6665435,9.57440132,435.86,548548608.0,523.13671875,4.951480865478516,410.9122099876404
1045,R6,OBLIQUE-STATIONARY-NONE,5,bf3c0b5dcea68509,CHAMPION-RESEED,0.255,65312520.0,30.0,837568.0,4353360.0,361663941.0,513170.5,65312550.0,9793701500.0,8643522722.5,9.7937015,8.6435227225,418.784,451033088.0,430.138671875,4.1516876220703125,344.90961170196533
1045,R6,OBLIQUE-STATIONARY-NONE,5,bf3c0b5dcea68509,PERSIST,0.24625,65312520.0,0.0,856845.0,3190926.0,275314317.5,447322.5,65312520.0,9026867500.0,7937126938.0,9.0268675,7.937126938,428.4225,433074176.0,413.01171875,3.0431041717529297,262.56019353866577
1045,R6,OBLIQUE-STATIONARY-NONE,5,bf3c0b5dcea68509,POPULATION-RESEED,0.24225,65312520.0,4358.0,796772.0,4186327.0,345033496.5,479325.0,65316878.0,9481873500.0,8427852102.5,9.4818735,8.4278521025,398.386,457367552.0,436.1796875,3.9923925399780273,329.04958391189575
1046,R6,OBLIQUE-STATIONARY-NONE,6,a8c72695c6cf72be,CHAMPION-RESEED,0.24725,65312520.0,33.0,815376.5,4440051.0,364008633.0,515591.0,65312553.0,9481895000.0,8667236582.5,9.481895,8.6672365825,407.68825,465737728.0,444.162109375,4.234362602233887,347.14568424224854
1046,R6,OBLIQUE-STATIONARY-NONE,6,a8c72695c6cf72be,PERSIST,0.24875,65312520.0,0.0,844174.0,4320867.5,343379146.0,554704.0,65312520.0,10221279000.0,9219590213.0,10.221279,9.219590213,422.087,461486080.0,440.107421875,4.120700359344482,327.4718723297119
1046,R6,OBLIQUE-STATIONARY-NONE,6,a8c72695c6cf72be,POPULATION-RESEED,0.24525,65312520.0,5007.0,817621.0,4451893.0,401554372.0,551726.0,65317527.0,10187955000.0,9185761304.0,10.187955,9.185761304,408.8105,473473024.0,451.5390625,4.2456560134887695,382.952091217041
1047,R6,OBLIQUE-STATIONARY-NONE,7,3235b757669b23fe,CHAMPION-RESEED,0.2585,65312520.0,33.0,818338.5,4669965.0,403699861.5,569914.0,65312553.0,10045249000.0,9090216872.0,10.045249,9.090216872,409.16925,454318080.0,433.271484375,4.453625679016113,384.9981894493103
1047,R6,OBLIQUE-STATIONARY-NONE,7,3235b757669b23fe,PERSIST,0.252,65312520.0,0.0,818483.5,3915201.0,316477661.5,511229.0,65312520.0,9379097000.0,8484998699.5,9.379097,8.4849986995,409.24175,440936448.0,420.509765625,3.7338266372680664,301.8166174888611
1047,R6,OBLIQUE-STATIONARY-NONE,7,3235b757669b23fe,POPULATION-RESEED,0.25575000000000003,65312520.0,5085.0,790168.5,4840919.0,386324266.5,533566.0,65317605.0,9905342000.0,9002451880.5,9.905342,9.0024518805,395.08425,454832128.0,433.76171875,4.616660118103027,368.42753076553345
1048,R6,OBLIQUE-STATIONARY-NONE,8,bdb7fefc7cd59753,CHAMPION-RESEED,0.238,65312520.0,32.0,852405.5,4832116.0,391875752.0,550980.5,65312552.0,10648808000.0,9416981121.0,10.648808,9.416981121,426.20275,440205312.0,419.8125,4.608264923095703,373.72183990478516
1048,R6,OBLIQUE-STATIONARY-NONE,8,bdb7fefc7cd59753,PERSIST,0.238,65312520.0,0.0,897413.0,4071851.5,330569638.0,537167.0,65312520.0,10525489000.0,9287492160.5,10.525489,9.2874921605,448.7065,428351488.0,408.5078125,3.8832201957702637,315.2557735443115
1048,R6,OBLIQUE-STATIONARY-NONE,8,bdb7fefc7cd59753,POPULATION-RESEED,0.23575000000000002,65312520.0,5088.0,824250.0,5181698.0,413835042.0,566885.5,65317608.0,11120253500.0,9736073169.0,11.1202535,9.736073169,412.125,442591232.0,422.087890625,4.941652297973633,394.66385078430176
1049,R6,OBLIQUE-STATIONARY-NONE,9,d7e64f0fbb3028d4,CHAMPION-RESEED,0.24925,65312520.0,44.0,845143.0,5681982.5,482692575.5,673072.5,65312564.0,11799920000.0,10405224767.0,11.79992,10.405224767,422.5715,545130496.0,519.876953125,5.418760776519775,460.3315119743347
1049,R6,OBLIQUE-STATIONARY-NONE,9,d7e64f0fbb3028d4,PERSIST,0.26175000000000004,65312520.0,0.0,879385.0,4898101.0,341625061.0,551469.5,65312520.0,10489335000.0,9315495604.5,10.489335,9.3154956045,439.6925,521574400.0,497.412109375,4.6711931228637695,325.79904651641846
1049,R6,OBLIQUE-STATIONARY-NONE,9,d7e64f0fbb3028d4,POPULATION-RESEED,0.25025,65312520.0,5927.0,843627.0,5980055.5,430946831.0,587284.5,65318447.0,11101165000.0,9859204515.5,11.101165,9.8592045155,421.8135,596553728.0,568.91796875,5.7030253410339355,410.98292446136475
1050,R6,OBLIQUE-STATIONARY-NONE,10,ff59f0cfab761df6,CHAMPION-RESEED,0.24325,65312520.0,36.0,823925.5,5290007.5,427083173.5,593003.5,65312556.0,10587914500.0,9276387412.5,10.5879145,9.2763874125,411.96275,456953856.0,435.78515625,5.0449442863464355,407.29825353622437
1050,R6,OBLIQUE-STATIONARY-NONE,10,ff59f0cfab761df6,PERSIST,0.2505,65312520.0,0.0,850186.0,4208386.0,344634212.5,549654.0,65312520.0,10236418000.0,9004461841.5,10.236418,9.0044618415,425.093,455409664.0,434.3125,4.013429641723633,328.6687970161438
1050,R6,OBLIQUE-STATIONARY-NONE,10,ff59f0cfab761df6,POPULATION-RESEED,0.251,65312520.0,5061.0,774122.0,5486448.5,434383136.0,587913.0,65317581.0,10171254500.0,8965678558.0,10.1712545,8.965678558,387.061,464519168.0,443.0,5.232285022735596,414.2600402832031
1051,R6,OBLIQUE-STATIONARY-NONE,11,4796aca75345cb65,CHAMPION-RESEED,0.2495,65312520.0,36.0,833876.0,4770325.5,406451398.0,566078.0,65312556.0,9844387000.0,8890842470.5,9.844387,8.8908424705,416.938,438433792.0,418.123046875,4.549336910247803,387.62225914001465
1051,R6,OBLIQUE-STATIONARY-NONE,11,4796aca75345cb65,PERSIST,0.25925,65312520.0,0.0,870846.0,4207531.0,344413532.0,546438.0,65312520.0,9860416000.0,8878605400.0,9.860416,8.8786054,435.423,419127296.0,399.7109375,4.0126142501831055,328.4583396911621
1051,R6,OBLIQUE-STATIONARY-NONE,11,4796aca75345cb65,POPULATION-RESEED,0.2585,65312520.0,5331.0,848392.0,4957771.0,417433128.5,568108.0,65317851.0,10092629500.0,9131851601.5,10.0926295,9.1318516015,424.196,442318848.0,421.828125,4.7280988693237305,398.0952534675598
1052,R6,OBLIQUE-STATIONARY-NONE,12,08c0fd753691aabb,CHAMPION-RESEED,0.23775000000000002,65312520.0,34.0,893288.0,5585489.0,449334814.0,623808.5,65312554.0,11573354500.0,10116838949.0,11.5733545,10.116838949,446.644,422723584.0,403.140625,5.326737403869629,428.5190715789795
1052,R6,OBLIQUE-STATIONARY-NONE,12,08c0fd753691aabb,PERSIST,0.247,65312520.0,0.0,890867.0,4516548.0,346033807.0,550804.5,65312520.0,10477025000.0,9197993650.0,10.477025,9.19799365,445.4335,413067264.0,393.931640625,4.307315826416016,330.00355434417725
1052,R6,OBLIQUE-STATIONARY-NONE,12,08c0fd753691aabb,POPULATION-RESEED,0.24125,65312520.0,4614.0,801786.5,4907966.0,392202960.0,535115.5,65317134.0,10450084500.0,9196887190.0,10.4500845,9.19688719,400.89325,485257216.0,462.77734375,4.680601119995117,374.0338897705078
1053,R6,OBLIQUE-STATIONARY-NONE,13,40ecc1eff5b6223c,CHAMPION-RESEED,0.258,65312520.0,34.0,852004.0,4718261.5,404253566.5,562406.0,65312554.0,10315987000.0,9105174758.0,10.315987,9.105174758,426.002,556701696.0,530.912109375,4.499684810638428,385.526243686676
1053,R6,OBLIQUE-STATIONARY-NONE,13,40ecc1eff5b6223c,PERSIST,0.252,65312520.0,0.0,863591.0,4171738.5,341032795.0,542414.5,65312520.0,10388682500.0,9055841634.5,10.3886825,9.0558416345,431.7955,530878464.0,506.28515625,3.9784798622131348,325.2342176437378
1053,R6,OBLIQUE-STATIONARY-NONE,13,40ecc1eff5b6223c,POPULATION-RESEED,0.258,65312520.0,5551.0,828401.5,5030245.0,404285922.5,548451.0,65318071.0,10628499500.0,9335094249.0,10.6284995,9.335094249,414.20075,590741504.0,563.375,4.797215461730957,385.55710077285767
1054,R6,OBLIQUE-STATIONARY-NONE,14,099bacce14725b14,CHAMPION-RESEED,0.2415,65312520.0,30.0,868240.0,3701640.0,358397892.5,502578.5,65312550.0,9262051000.0,8411637441.5,9.262051,8.4116374415,434.12,419229696.0,399.80859375,3.5301589965820312,341.7948651313782
